,temperature 2004-2023
390423,1.0466996130610193
390768,1.1536255467777392
393184,1.015222217938231
393980,1.0687936951902726
395137,0.9408108438579841
400921,1.0627648517295638
403115,1.0986922947944302
403178,1.0011947699786825
408586,1.063336042389264
408822,1.0594575160481605
409803,1.102433306088764
410357,0.8792795394592681
414406,0.9556841202271406
415656,1.142828061006056
428074,1.0870438145032288
428625,1.0876314327982275
429522,1.0925811832068222
436460,1.0435809962457208
438314,1.0509584843569495
443876,1.0920526710824778
445096,1.085550666105052
445684,1.04395237475987
445687,1.0386077991552796
446771,1.022788798575539
448318,1.1606798222163108
449211,0.9307278535850877
450809,0.9703497184131267
453594,1.150241862621342
454412,1.0149557622310574
456929,0.9802155204498746
460760,1.1318354355733178
461969,1.1103910963230876
462328,1.1393651331968409
463849,1.1450602073473202
469113,1.0796455080416765
472981,1.1221741697913017
474510,1.0721487424758576
477019,0.9593328289235938
481321,1.0062761303631067
486516,0.8699633651394931
486814,1.0538742068722784
487847,1.0991509751542523
488170,1.0796555663288125
488671,1.0324818283989206
488904,0.9737530954964045
492374,1.1385808060014495
495784,1.0091863897822375
496658,1.0284426195188916
498345,0.9814098563851952
502229,0.8266720929634988
502934,0.8143327569876286
502997,1.090986389468941
503160,1.0168655216813054
504275,1.098991045006732
508156,0.9839645612311307
508488,1.0667560945813188
509228,0.9606015687064531
510974,1.1084967984126393
513651,1.0902235686169932
515300,1.0365582294674458
515817,1.2111969223230836
516504,1.0568713929385747
517200,0.8945316588413528
517616,1.0575152684767264
519805,1.0751568762817592
521486,0.8580507457000027
521884,1.154201731730312
523630,1.105760981170506
524915,1.065917693049685
529605,1.0452854121888322
529797,0.9542241993954577
530327,1.0852324399887137
530764,0.9943133977485508
530929,1.0530610206593496
531930,1.067014210069323
534471,1.1212326617198045
534880,1.0367113228552378
538938,0.9916815267328779
540037,0.9965268089663248
540384,1.0583515728418804
541858,1.0485814909888374
542339,1.07306204437833
543137,0.8802026743270092
544058,1.122468828653503
548490,1.0870212066807516
549471,0.9226869330789094
553119,1.1210696191040765
553189,0.9832799125179434
553294,0.9220095480136103
556712,1.1357469180513315
557085,1.1631434347078975
557456,1.1594820653945348
559393,1.0908309113129402
559591,0.9515899223001528
561254,0.9919632187424151
564151,0.8395190196007511
565135,1.1217119224979477
565685,1.0553702304192225
566113,1.0043454212530654
567272,0.9931000172633719
570401,1.0501132414091876
572093,1.0679315792174353
575534,0.7869137920216295
577796,0.9208401667863394
578276,1.1398052119964404
579423,1.1500461324118347
585141,1.003502928833354
592553,1.168424402537567
592774,1.0614299862618861
594888,1.069395417912824
597884,1.0240831036252918
597953,1.0629638715708674
600108,0.9381830035224805
601382,0.9819213157438819
604790,1.0191858622269345
605747,1.0660410189732692
606848,1.1648586683272675
607736,1.1275259998532658
611675,0.9871207362008153
613592,0.9951510316712432
619763,1.078531868830108
620654,1.0668312727823617
622026,1.0667188360647044
623126,1.1382138993305295
626480,0.9980044227073193
627520,0.9630194430147226
627705,1.0840477242537558
627979,1.0672284678961816
629587,1.066075621860933
630464,1.1055303418857807
631672,1.000961592976261
632472,1.0764414190731701
634382,1.120160704183284
636373,1.0895194215640314
636631,0.878441151312172
637052,0.9981075104197882
638315,0.9882144847436978
641451,1.0303517228600403
646145,0.9395935722291004
647640,1.119277362278742
653365,0.9287806829303196
661141,0.9567392950140047
662282,0.9471743391095288
662861,1.159431688029939
666216,1.0457354946597528
667811,1.2220525024655178
668455,1.0124285384560734
669024,1.1725633750921767
677641,0.9557714853199396
680861,0.9989003606245419
681010,1.0558149517463045
683888,0.9786141465484055
684500,1.1483766934168453
685621,1.0257099691602831
686268,1.2004475156538588
687236,1.0259472166414363
693179,1.1114146842059582
694206,0.9248878380908901
694874,1.0396542595714857
695198,1.0325615950533629
695355,1.1087314537703812
697904,0.9911617659567015
698489,1.1528985554565518
702241,1.0897444830054175
702415,1.0811901438422982
705872,1.025624990696575
706498,1.1589216158043478
709052,1.008485573783569
709525,1.0389212827572516
711467,1.1187040906412773
711919,1.023322574071666
712175,1.135798147857212
713256,0.9838192907921144
713672,1.0657096275696545
715999,0.8525584878988701
716218,1.0379673872866757
718374,1.1483219257693327
720250,0.9365112302516602
722710,1.216847716314095
724191,1.0094568170518048
725565,1.1417813240268238
725620,1.0607339034927592
725899,1.0627602925244246
727307,1.0945707088220717
729753,1.1504277685251352
733535,1.0578072889343426
733673,0.8500559352927224
736630,1.0606201983953016
736975,0.9991554964734977
738481,1.0935333679241679
742426,0.8977375271422633
742581,1.0618565380405767
742919,1.1095803456119415
744036,0.9637603795391481
744679,1.118599168405732
747131,1.047311204809764
749421,0.8225562304846454
749790,0.9653078275087058
751201,1.038294211046556
754279,1.076788772561908
755533,1.0522757108261818
755553,0.7442882069333036
757891,1.1501175055814032
757931,1.1094993169156764
758012,1.007787484355646
758771,1.071644138817987
760686,1.0458053378401515
762414,0.8734168961334805
763907,0.9307537181305795
766006,0.8586835889852484
766290,1.0840018626979349
766749,1.0987699165785891
771465,1.0319565917566988
772453,1.1387944855762269
774221,1.042120543110993
774943,1.1110353440941358
775029,1.0528605653276708
775292,0.8930060998111112
776654,1.095819120220983
777475,1.0741524327213765
781646,0.8649227759604796
782281,0.992115627399177
783698,0.953252279734761
784371,0.9143016353390838
784633,1.1031704059986418
784923,1.0999238172776495
789527,1.0007179724708755
790336,1.008204182638915
793203,1.194363536607966
794386,1.0003622200593978
795602,1.049072471294381
798691,1.1277522616771796
801547,1.140236759710422
801762,1.0100835111063267
806318,1.0825201343527409
806753,1.0845173260063363
806780,1.024752242519809
812198,1.0820393318984844
813910,1.0823011668437468
814404,1.1223667272301232
814865,1.164529494133884
815658,1.0823357608812845
818809,1.1005575542734551
822150,0.9214722414779722
823592,1.1351770258370912
824159,0.858932444633091
826890,0.8737609800814816
828140,1.062790580998058
828501,1.0327543340321634
832117,0.8910775365493966
834434,1.0475998905118138
838412,1.087078178842103
842327,1.0704947271646876
843712,1.1027436067216085
845945,1.056635468582051
847948,0.9978415520482236
848172,1.107912403114689
850069,1.0933418970655653
851624,0.903347451718045
853385,1.1085822781199124
854054,1.0364672736513205
854668,0.9773219102391597
857661,1.1260685368091299
860187,1.0233453580987184
866199,0.8961170380781551
866900,1.0833961540953745
867066,0.9542295937230517
873601,1.0561017135533821
876131,1.0808090245671542
878050,0.9181676923216581
880984,1.0568160069343535
881097,0.952035960699898
882929,0.9833910409460237
883106,1.1842289984472802
889114,1.1563807927485334
889865,1.20545786935921
891448,1.0167501673562729
892670,1.1575853676921029
894534,1.0819234916775073
895128,1.0831796155491558
897527,1.1067741117425463
898233,0.9715906951853405
903019,1.016365119100782
903972,0.9129437500223024
904330,1.1535660159789347
907766,0.9849342112742101
909017,1.1427066175453582
910242,0.8869417484264185
910770,1.0712038396485872
912782,1.0181050185562053
913657,1.024117038628266
914909,1.0988465695186145
915716,1.0526534246819774
915806,1.0853363050385445
919274,1.1499291030060053
921313,1.089355803861441
921798,0.9920785154630136
921887,1.0767766999126367
922219,1.2190718470014317
927098,0.8741922383740856
928004,0.8006098566655577
928953,0.9771322897046879
934459,1.1357484679835046
937965,1.1219803162430069
940179,1.0883659592223216
940519,1.0553124407301826
940522,0.9626015960147131
941493,0.961971737292797
942178,1.0519441502545541
947430,1.1677035455057292
949281,1.0903113599387422
951846,1.0235232114689832
952765,1.0737453060829416
953302,1.1441540633151008
953906,1.0308206097530739
958139,1.1928639995611439
959511,1.154380680395724
962082,0.965441464242394
965439,1.152983026509508
966280,0.7080025549371679
969926,1.0261960191851032
973875,1.0894074870539574
973988,1.0695166766031865
975549,1.0839251493153026
980466,1.0354698834100373
991103,1.0536193508218334
993355,1.058044756728465
993994,1.2102666569028253
994389,1.054324338886265
994984,1.0988301406358865
998831,1.0247808190297336
1002165,1.0335937460034854
1004919,1.0339119984772618
1005279,1.0311494803122903
1006093,1.0997149631619945
1007810,1.105046410838037
1009957,1.0821014750911773
1014824,1.0622333503554904
1016375,1.1166935460580376
1016379,1.0922906885989019
1018172,1.071401634233318
1021733,0.9985340419053741
1029236,1.0869827396486367
1029773,1.0424034978373988
1031372,0.9349933334143727
1033322,0.9312171476240949
1034901,1.1619156817422567
1035149,0.9348964794842229
1043545,1.1383454968391507
1044195,1.0804936340754214
1044931,1.0095437680855628
1045376,1.0892721247839825
1045519,1.0036396487881225
1048226,1.0724976826052528
1051069,0.8387006495118263
1051936,1.0572432055660586
1052462,1.1326681454601177
1054142,1.0686942032614044
1057547,1.0728905562532494
1058689,1.0323963329393773
1059551,1.0928542198790991
1061555,1.1357965504579377
1062847,0.9703082831943513
1065870,1.1010436255998408
1067220,1.0674959663371437
1068165,1.1737101776385424
1068377,0.9551170678851251
1069115,1.050380546151399
1070256,1.062215010841461
1070548,0.7538563682411085
1070674,0.9605438702102423
1071055,1.0505231187272788
1076354,1.125682786704834
1077319,1.1648028608492424
1080062,1.1932499897195208
1080502,1.0627464008892316
1081393,1.0816145206389909
1082621,1.0189931131143852
1083155,1.112665493671489
1085264,0.9841468332029151
1085745,0.8996434839991654
1089808,1.0116949127712205
1089918,0.814896942673368
1090153,1.2600928710323254
1090782,1.1332879711888912
1092696,1.052673080536306
1093797,1.0469973208249612
1100203,0.9950771084807176
1104837,1.0054860627461055
1107893,1.0002105840350206
1109362,1.1719878178264829
1109920,0.828921522752226
1113314,1.0009177381605396
1115380,1.0934905419207193
1118058,1.089731934810942
1118290,0.9653935620387214
1120598,1.111807149043792
1123059,1.0785309204750755
1124994,1.1233165365143658
1125712,1.0543446831338545
1125930,1.1014351097645492
1127561,0.9554342464221502
1128593,1.0070699886501673
1129106,1.0821472126406795
1131939,0.9905837485113828
1133534,1.1006185931324441
1134581,1.117556714671747
1136322,0.9188334128166127
1136868,1.1117219913250467
1137451,1.198712738429746
1137503,1.0424663322487921
1140863,0.9485456415041578
1143257,1.0849433772951813
1143596,0.9837857596030735
1152794,1.0122921817355042
1152911,0.9330815879560382
1152932,0.9417248478949373
1155664,0.9914901539477224
1156008,1.005800150372444
1158710,0.9641102197825158
1161170,1.018438007862026
1161356,1.1409893331701197
1163080,1.1334541630965898
1167120,1.072803820643347
1167127,1.0048179461550948
1168140,1.136187682370632
1170298,1.0735086356553392
1174762,0.9285140474580855
1175805,0.9820442955191464
1182452,1.013555002506624
1182487,0.9904249503001831
1182704,1.1408778155196502
1182975,1.0621180801235888
1183079,0.8851190736759298
1183901,0.9539547852061784
1185568,1.0099107328900288
1190226,0.9983748640032526
1190347,1.0277741119482982
1193684,1.1562757041366478
1195018,1.0658028994382032
1198354,1.1060029423563416
1199179,1.010656935805907
1199703,1.0931220843257368
1200597,1.0999263488719495
1222939,0.8586120229694236
1223635,0.9451306619515761
1229098,1.013791656047751
1231838,1.0848430734808956
1232845,0.9946935271553924
1235691,1.0500102939292406
1237267,0.9300414615782895
1237855,1.2122012730049807
1238283,1.0014085332998581
1239190,1.066838099203421
1241622,0.9797022511534073
1242001,1.0474324685139966
1244333,0.9819489678468702
1247366,1.0701427989323073
1250464,0.8978264136452175
1251604,1.1174685310200783
1252701,0.8597105450216764
1253535,0.9035212038880549
1255826,0.8437635029568836
1256790,1.1731948523885962
1258709,1.0089002628336643
1264122,0.9840141668273952
1265491,1.1130663037151223
1265887,1.1158105653369115
1266435,1.0240082780391475
1271594,1.0236642949800905
1275666,1.069707524494793
1277754,0.9769465339070897
1277900,0.8916641292253082
1278087,1.078488571943058
1278241,0.8833991373283968
1282065,1.0773420376441012
1283001,1.0941753441304884
1287651,0.953375672405395
1291203,1.0013574931597884
1292934,1.0452255698295843
1293109,1.062909670649968
1293169,1.0280508274849074
1295342,0.9290790651673317
1296389,1.14462760147211
1301017,1.0193050343864805
1307417,1.0085409486683645
1307617,0.947677549355482
1315768,1.0426992966306667
1319536,1.0479735702912134
1323644,0.8176914149141685
1324370,1.0691658532282866
1328489,0.9306505611735577
1328843,0.9901852990338474
1329770,0.9736644304905414
1331056,0.8446030436394736
1332895,0.9030953571891113
1336977,1.0469535348971728
1336984,0.8974620337895503
1337571,0.9921628031204611
1338739,1.0217226226280969
1338933,1.211415880967515
1339531,1.0442981132303393
1344930,1.1652055889959403
1345626,0.8045226366586593
1351800,1.0635238504031819
1359027,1.0382623461286258
1359112,0.8820231110962614
1359619,1.1257557305283634
1360388,1.0253385044211936
1363265,0.8797401405671448
1366188,1.0665712798289158
1366507,1.097954855261237
1366913,1.1534285291529012
1366968,1.1953129216815794
1369482,0.9904291898281192
1372988,1.0415357762906783
1374489,1.1031015199666818
1376107,1.154553897663857
1377407,1.1488330787277323
1379064,1.1054213096519334
1382304,1.0948613320097877
1382815,1.0444450585921188
1385341,0.9184606428479917
1388786,1.0551650074800147
1389383,0.969338539685316
1391096,1.1114277384838707
1394554,1.0837496996912315
1395571,1.1669978623813886
1397405,0.9518575772464936
1398665,1.1138351227333527
1399641,1.1159136524219653
1400005,1.0821916371932474
1401675,1.1234597069406715
1404058,0.8919233404867879
1406043,1.0149945611781996
1407833,0.7836293318445714
1409981,1.012387917690257
1412232,1.0153547883129554
1414528,0.9347691027790582
1416195,0.9099029674814156
1416396,1.0682022360860723
1416701,1.1865393668063184
1416944,1.0409924769970782
1424245,1.094263419204236
1424734,0.9425193124015235
1430481,0.8513956741004846
1432287,1.1539642579625033
1433452,1.0699680205123925
1434072,0.9399042471888575
1434701,1.08088541173813
1436010,0.9769116184744898
1438184,0.9897640516874211
1440724,0.904427658151989
1440853,0.9190853678669229
1441663,1.1918901465363225
1442341,1.0406796551199553
1442525,1.0527464547634462
1443714,1.0789012831400222
1444529,1.1879454543151484
1447582,1.1271720558049683
1447819,1.17480985907686
1450699,1.0308056595809005
1450923,0.7310154148356991
1451236,1.0921409930546069
1452887,1.1816142376071843
1459035,1.0216038688011468
1459566,1.0563854321399744
1465890,1.026774042329359
1467190,1.1062037949707202
1467416,1.090007929351012
1467473,1.1029674383296053
1470184,0.939628101706449
1475542,0.9694820928077004
1476245,1.1633477028550419
1479761,1.0931655201605854
1483570,1.098691173917948
1484594,1.0772177083624261
1485805,1.1386693942923334
1486247,1.167263931978633
1491075,0.9703764945122773
1493946,0.8852858537528792
1496620,1.010164000461319
1496979,1.0367984283772074
1497137,1.0740962279323019
1502328,1.08925898928134
1505859,1.0589691147815181
1506382,0.9773707558818295
1514754,1.0624437610588806
1518853,0.893514860861776
1521968,1.0709918255231532
1522412,1.03635127700307
1522448,1.1234843850882494
1528189,0.9780930051106662
1528248,0.9720366052992997
1530907,1.01496400115935
1531240,1.079891773482531
1533940,1.0157712344240961
1539299,1.0989326638128052
1541423,1.0833846851534343
1548846,1.078985455910287
1548933,1.0281931598068739
1549381,0.9915096341386436
1550812,1.0097903063846743
1552696,1.2339568869004374
1552815,1.0094608668041716
1553332,1.0829007065704537
1554080,1.1537909085012068
1555075,1.0444974158345433
1556883,1.0945997113388817
1559159,1.2030240021068772
1559236,0.9992577854261327
1564586,1.1988808683838263
1565241,1.0873589969751212
1566294,1.1183961297769338
1566490,0.9406201715048279
1570289,1.0682363306694784
1571035,1.1284703887478593
1575002,1.0962632687171274
1579962,1.213320342967484
1580115,1.15089642071384
1581954,1.0575488056576217
1592586,1.0061031495584234
1595566,1.0363766798672382
