Year,Coal,Gas,Hydro,Wind,Solar,Other_RES
2020,0.5974025974025974,0.01948051948051948,0.3311688311688311,0.022727272727272724,0.00974025974025974,0.01948051948051948
2025,0.5974025974025974,0.01948051948051948,0.3311688311688311,0.022727272727272724,0.00974025974025974,0.01948051948051948
2030,0.5974025974025974,0.01948051948051948,0.3311688311688311,0.022727272727272724,0.00974025974025974,0.01948051948051948
2035,0.5974025974025974,0.01948051948051948,0.3311688311688311,0.022727272727272724,0.00974025974025974,0.01948051948051948
2040,0.5974025974025974,0.01948051948051948,0.3311688311688311,0.022727272727272724,0.00974025974025974,0.01948051948051948
2045,0.5974025974025974,0.01948051948051948,0.3311688311688311,0.022727272727272724,0.00974025974025974,0.01948051948051948
2050,0.5974025974025974,0.01948051948051948,0.3311688311688311,0.022727272727272724,0.00974025974025974,0.01948051948051948
