Year,Coal,Gas,Hydro,Wind,Solar,Other_RES
2020,0.6529209621993126,0.0,0.30927835051546393,0.01718213058419244,0.010309278350515464,0.010309278350515464
2025,0.6529209621993126,0.0,0.30927835051546393,0.01718213058419244,0.010309278350515464,0.010309278350515464
2030,0.6529209621993126,0.0,0.30927835051546393,0.01718213058419244,0.010309278350515464,0.010309278350515464
2035,0.6529209621993126,0.0,0.30927835051546393,0.01718213058419244,0.010309278350515464,0.010309278350515464
2040,0.6529209621993126,0.0,0.30927835051546393,0.01718213058419244,0.010309278350515464,0.010309278350515464
2045,0.6529209621993126,0.0,0.30927835051546393,0.01718213058419244,0.010309278350515464,0.010309278350515464
2050,0.6529209621993126,0.0,0.30927835051546393,0.01718213058419244,0.010309278350515464,0.010309278350515464
