Year,Coal,Gas,Hydro,Wind,Solar,Other_RES
2020,0.9634551495016612,0.0,0.03322259136212625,0.0,0.003322259136212625,0.0
2025,0.9634551495016612,0.0,0.03322259136212625,0.0,0.003322259136212625,0.0
2030,0.9634551495016612,0.0,0.03322259136212625,0.0,0.003322259136212625,0.0
2035,0.9634551495016612,0.0,0.03322259136212625,0.0,0.003322259136212625,0.0
2040,0.9634551495016612,0.0,0.03322259136212625,0.0,0.003322259136212625,0.0
2045,0.9634551495016612,0.0,0.03322259136212625,0.0,0.003322259136212625,0.0
2050,0.9634551495016612,0.0,0.03322259136212625,0.0,0.003322259136212625,0.0
